source,name,emotion
meld_part1,dia358_utt15.mp4,neutral
crema_d,1047_IWL_ANG_XX.wav,angry
meld_part2,dia7_utt9.mp4,happy
crema_d,1009_ITH_NEU_XX.wav,neutral
crema_d,1036_TSI_DIS_XX.wav,disgust
meld_part3,dia180_utt2.mp4,neutral
crema_d,1086_ITH_NEU_XX.wav,neutral
meld_part3,dia170_utt4.mp4,disgust
crema_d,1009_ITH_HAP_XX.wav,happy
tess,YAF_life_angry.wav,angry
meld_part2,dia67_utt8.mp4,neutral
meld_part1,dia478_utt11.mp4,neutral
meld_part2,dia79_utt0.mp4,happy
tess,OAF_shout_disgust.wav,disgust
crema_d,1061_IEO_HAP_LO.wav,happy
tess,OAF_shirt_neutral.wav,neutral
meld_part1,dia537_utt4.mp4,neutral
crema_d,1046_IOM_ANG_XX.wav,angry
meld_part1,dia398_utt0.mp4,neutral
meld_part3,dia189_utt6.mp4,neutral
meld_part1,dia860_utt2.mp4,fear
meld_part1,dia735_utt10.mp4,happy
tess,OAF_live_fear.wav,fear
tess,YAF_keen_disgust.wav,disgust
meld_part1,dia628_utt11.mp4,neutral
crema_d,1083_TSI_FEA_XX.wav,fear
meld_part1,dia256_utt6.mp4,angry
meld_part1,dia47_utt4.mp4,neutral
crema_d,1018_ITS_DIS_XX.wav,disgust
crema_d,1025_ITH_ANG_XX.wav,angry
meld_part1,dia953_utt14.mp4,surprise
meld_part1,dia866_utt1.mp4,neutral
meld_part1,dia410_utt10.mp4,sad
tess,OAF_have_happy.wav,happy
crema_d,1075_IEO_FEA_LO.wav,fear
meld_part1,dia248_utt3.mp4,happy
crema_d,1022_TSI_ANG_XX.wav,angry
meld_part3,dia261_utt7.mp4,neutral
meld_part1,dia58_utt7.mp4,neutral
meld_part1,dia933_utt9.mp4,neutral
tess,OAF_third_disgust.wav,disgust
meld_part1,dia730_utt3.mp4,neutral
meld_part2,dia61_utt2.mp4,neutral
meld_part3,dia34_utt0.mp4,neutral
meld_part1,dia707_utt11.mp4,angry
ravdess,03-01-07-01-01-02-07.wav,disgust
meld_part1,dia235_utt2.mp4,happy
ravdess,03-01-03-02-02-02-24.wav,happy
meld_part1,dia466_utt13.mp4,angry
ravdess,03-01-08-02-01-01-04.wav,surprise
meld_part1,dia935_utt11.mp4,neutral
meld_part1,dia342_utt9.mp4,neutral
meld_part1,dia195_utt19.mp4,happy
meld_part1,dia273_utt13.mp4,happy
crema_d,1019_DFA_FEA_XX.wav,fear
crema_d,1069_IEO_SAD_LO.wav,sad
meld_part2,dia44_utt11.mp4,neutral
crema_d,1070_ITS_DIS_XX.wav,disgust
meld_part1,dia632_utt14.mp4,neutral
ravdess,03-01-03-01-01-02-01.wav,happy
meld_part3,dia228_utt4.mp4,angry
meld_part1,dia506_utt3.mp4,sad
meld_part3,dia232_utt6.mp4,surprise
meld_part1,dia926_utt5.mp4,sad
meld_part2,dia53_utt1.mp4,neutral
meld_part1,dia830_utt2.mp4,angry
crema_d,1012_IWL_ANG_XX.wav,angry
meld_part2,dia56_utt11.mp4,sad
meld_part1,dia461_utt0.mp4,neutral
crema_d,1089_MTI_NEU_XX.wav,neutral
tess,YAF_met_angry.wav,angry
meld_part1,dia278_utt1.mp4,happy
meld_part1,dia314_utt1.mp4,happy
crema_d,1061_TIE_HAP_XX.wav,happy
meld_part3,dia249_utt2.mp4,neutral
meld_part1,dia971_utt0.mp4,neutral
crema_d,1036_IOM_FEA_XX.wav,fear
meld_part1,dia337_utt13.mp4,neutral
meld_part1,dia850_utt5.mp4,neutral
tess,OAF_near_disgust.wav,disgust
crema_d,1062_ITS_DIS_XX.wav,disgust
crema_d,1024_TAI_FEA_XX.wav,fear
meld_part3,dia224_utt2.mp4,neutral
meld_part1,dia28_utt0.mp4,angry
crema_d,1035_IWW_ANG_XX.wav,angry
meld_part1,dia51_utt0.mp4,neutral
crema_d,1034_IOM_DIS_XX.wav,disgust
meld_part1,dia503_utt15.mp4,neutral
crema_d,1068_IWL_HAP_XX.wav,happy
crema_d,1068_TSI_NEU_XX.wav,neutral
crema_d,1024_IOM_DIS_XX.wav,disgust
meld_part2,dia106_utt5.mp4,neutral
meld_part3,dia93_utt9.mp4,neutral
ravdess,03-01-07-02-01-02-17.wav,disgust
crema_d,1018_IWW_ANG_XX.wav,angry
crema_d,1041_TAI_ANG_XX.wav,angry
meld_part1,dia948_utt13.mp4,neutral
tess,YAF_good_neutral.wav,neutral
tess,OAF_dead_neutral.wav,neutral
ravdess,03-01-03-01-01-01-15.wav,happy
ravdess,03-01-04-02-02-02-01.wav,sad
tess,OAF_name_angry.wav,angry
meld_part1,dia232_utt10.mp4,surprise
meld_part2,dia44_utt8.mp4,neutral
crema_d,1004_WSI_ANG_XX.wav,angry
crema_d,1019_DFA_NEU_XX.wav,neutral
meld_part1,dia819_utt9.mp4,fear
meld_part1,dia823_utt11.mp4,neutral
meld_part2,dia19_utt22.mp4,sad
tess,YAF_lid_disgust.wav,disgust
crema_d,1029_WSI_ANG_XX.wav,angry
meld_part1,dia905_utt8.mp4,happy
meld_part3,dia66_utt1.mp4,happy
crema_d,1040_ITS_FEA_XX.wav,fear
meld_part1,dia445_utt5.mp4,surprise
meld_part1,dia122_utt7.mp4,happy
crema_d,1088_MTI_SAD_XX.wav,sad
tess,OAF_bought_happy.wav,happy
meld_part1,dia755_utt5.mp4,angry
meld_part1,dia262_utt3.mp4,sad
meld_part1,dia55_utt1.mp4,happy
tess,YAF_hate_neutral.wav,neutral
meld_part1,dia213_utt3.mp4,neutral
tess,OAF_tool_neutral.wav,neutral
meld_part1,dia358_utt8.mp4,surprise
crema_d,1025_DFA_FEA_XX.wav,fear
crema_d,1063_IEO_ANG_MD.wav,angry
ravdess,03-01-04-01-02-02-17.wav,sad
crema_d,1074_TAI_HAP_XX.wav,happy
meld_part3,dia251_utt1.mp4,neutral
meld_part2,dia69_utt13.mp4,sad
ravdess,03-01-02-01-01-02-22.wav,calm
tess,YAF_cause_ps.wav,surprise
meld_part1,dia1027_utt4.mp4,happy
ravdess,03-01-01-01-02-01-05.wav,neutral
meld_part1,dia628_utt10.mp4,neutral
tess,OAF_juice_neutral.wav,neutral
crema_d,1066_DFA_NEU_XX.wav,neutral
meld_part1,dia371_utt3.mp4,neutral
tess,OAF_back_angry.wav,angry
crema_d,1021_TAI_ANG_XX.wav,angry
crema_d,1022_IEO_FEA_LO.wav,fear
meld_part3,dia119_utt6.mp4,surprise
meld_part1,dia362_utt6.mp4,neutral
meld_part1,dia991_utt6.mp4,neutral
meld_part1,dia255_utt7.mp4,happy
tess,YAF_seize_neutral.wav,neutral
crema_d,1045_IWW_FEA_XX.wav,fear
meld_part1,dia245_utt11.mp4,disgust
meld_part1,dia326_utt0.mp4,sad
crema_d,1037_IEO_HAP_HI.wav,happy
meld_part1,dia771_utt16.mp4,angry
meld_part1,dia776_utt5.mp4,happy
meld_part1,dia513_utt2.mp4,neutral
meld_part1,dia763_utt4.mp4,neutral
crema_d,1010_TAI_SAD_XX.wav,sad
meld_part1,dia638_utt11.mp4,neutral
meld_part3,dia272_utt3.mp4,neutral
meld_part1,dia866_utt10.mp4,sad
meld_part1,dia351_utt5.mp4,angry
meld_part3,dia34_utt17.mp4,angry
meld_part1,dia349_utt7.mp4,sad
meld_part1,dia796_utt6.mp4,surprise
meld_part1,dia280_utt0.mp4,neutral
meld_part1,dia752_utt10.mp4,happy
meld_part1,dia1017_utt2.mp4,sad
meld_part1,dia661_utt6.mp4,neutral
meld_part1,dia449_utt13.mp4,neutral
meld_part1,dia531_utt4.mp4,neutral
crema_d,1091_TAI_FEA_XX.wav,fear
meld_part1,dia438_utt12.mp4,happy
meld_part1,dia370_utt2.mp4,neutral
meld_part1,dia737_utt3.mp4,neutral
crema_d,1035_IEO_FEA_LO.wav,fear
crema_d,1064_TAI_SAD_XX.wav,sad
meld_part1,dia347_utt5.mp4,neutral
meld_part1,dia222_utt0.mp4,happy
crema_d,1082_ITH_SAD_XX.wav,sad
meld_part1,dia651_utt9.mp4,neutral
meld_part3,dia112_utt8.mp4,neutral
meld_part1,dia195_utt13.mp4,neutral
tess,YAF_rag_sad.wav,sad
tess,OAF_tire_sad.wav,sad
meld_part1,dia430_utt8.mp4,angry
tess,YAF_gun_sad.wav,sad
crema_d,1012_DFA_NEU_XX.wav,neutral
crema_d,1058_IEO_HAP_MD.wav,happy
crema_d,1085_WSI_ANG_XX.wav,angry
tess,YAF_should_ps.wav,surprise
meld_part3,dia208_utt4.mp4,sad
meld_part1,dia177_utt5.mp4,fear
meld_part1,dia614_utt3.mp4,neutral
crema_d,1065_IEO_SAD_MD.wav,sad
meld_part3,dia239_utt0.mp4,neutral
tess,YAF_team_disgust.wav,disgust
crema_d,1091_MTI_FEA_XX.wav,fear
crema_d,1047_ITS_FEA_XX.wav,fear
meld_part1,dia725_utt0.mp4,happy
meld_part1,dia372_utt11.mp4,neutral
meld_part1,dia935_utt4.mp4,sad
crema_d,1042_ITH_DIS_XX.wav,disgust
ravdess,03-01-05-02-02-01-07.wav,angry
crema_d,1023_WSI_FEA_XX.wav,fear
meld_part1,dia507_utt4.mp4,angry
meld_part1,dia66_utt2.mp4,neutral
meld_part1,dia187_utt1.mp4,surprise
meld_part2,dia109_utt2.mp4,disgust
meld_part1,dia1038_utt2.mp4,neutral
meld_part1,dia431_utt0.mp4,happy
tess,YAF_walk_fear.wav,fear
meld_part1,dia599_utt5.mp4,angry
crema_d,1040_ITH_FEA_XX.wav,fear
meld_part1,dia46_utt4.mp4,neutral
meld_part1,dia173_utt4.mp4,angry
crema_d,1076_ITH_HAP_XX.wav,happy
crema_d,1007_TAI_NEU_XX.wav,neutral
tess,OAF_gas_happy.wav,happy
crema_d,1029_IEO_ANG_HI.wav,angry
meld_part1,dia293_utt0.mp4,surprise
meld_part1,dia561_utt15.mp4,disgust
crema_d,1074_ITH_ANG_XX.wav,angry
crema_d,1052_IOM_DIS_XX.wav,disgust
meld_part3,dia71_utt10.mp4,neutral
meld_part3,dia229_utt6.mp4,neutral
meld_part3,dia29_utt5.mp4,surprise
meld_part1,dia603_utt9.mp4,surprise
meld_part2,dia72_utt14.mp4,angry
meld_part1,dia737_utt4.mp4,surprise
meld_part1,dia1017_utt1.mp4,sad
tess,OAF_late_neutral.wav,neutral
meld_part1,dia222_utt5.mp4,happy
crema_d,1001_IWW_ANG_XX.wav,angry
meld_part1,dia464_utt13.mp4,neutral
meld_part2,dia113_utt2.mp4,neutral
ravdess,03-01-08-02-02-01-10.wav,surprise
meld_part3,dia205_utt5.mp4,disgust
crema_d,1010_IOM_SAD_XX.wav,sad
ravdess,03-01-04-01-02-02-10.wav,sad
meld_part3,dia115_utt4.mp4,neutral
crema_d,1012_IOM_ANG_XX.wav,angry
crema_d,1066_IOM_NEU_XX.wav,neutral
meld_part1,dia699_utt13.mp4,angry
tess,OAF_luck_happy.wav,happy
meld_part1,dia137_utt5.mp4,neutral
tess,OAF_neat_sad.wav,sad
meld_part1,dia662_utt5.mp4,neutral
meld_part1,dia777_utt9.mp4,happy
meld_part1,dia654_utt7.mp4,neutral
crema_d,1037_ITH_FEA_XX.wav,fear
tess,OAF_make_sad.wav,sad
meld_part1,dia477_utt15.mp4,angry
tess,YAF_doll_happy.wav,happy
meld_part1,dia546_utt12.mp4,angry
meld_part1,dia152_utt6.mp4,neutral
meld_part3,dia215_utt8.mp4,sad
meld_part1,dia648_utt6.mp4,neutral
ravdess,03-01-03-02-02-02-14.wav,happy
meld_part1,dia94_utt3.mp4,neutral
meld_part1,dia1007_utt15.mp4,neutral
meld_part1,dia113_utt6.mp4,neutral
crema_d,1039_TSI_NEU_XX.wav,neutral
meld_part1,dia445_utt19.mp4,angry
meld_part1,dia326_utt6.mp4,happy
meld_part1,dia30_utt11.mp4,fear
crema_d,1019_MTI_DIS_XX.wav,disgust
meld_part1,dia281_utt0.mp4,happy
tess,OAF_rough_sad.wav,sad
meld_part1,dia530_utt10.mp4,angry
meld_part1,dia275_utt15.mp4,fear
crema_d,1052_TIE_HAP_XX.wav,happy
crema_d,1085_TIE_NEU_XX.wav,neutral
meld_part3,dia205_utt1.mp4,angry
meld_part1,dia823_utt14.mp4,surprise
ravdess,03-01-06-01-01-02-24.wav,fear
tess,YAF_mode_angry.wav,angry
meld_part1,dia904_utt5.mp4,happy
crema_d,1080_TSI_ANG_XX.wav,angry
crema_d,1038_IEO_ANG_LO.wav,angry
tess,OAF_rain_neutral.wav,neutral
crema_d,1085_TSI_ANG_XX.wav,angry
tess,OAF_gap_sad.wav,sad
crema_d,1056_ITH_HAP_XX.wav,happy
meld_part1,dia407_utt1.mp4,sad
crema_d,1028_TSI_DIS_XX.wav,disgust
crema_d,1059_DFA_NEU_XX.wav,neutral
crema_d,1058_WSI_SAD_XX.wav,sad
meld_part1,dia610_utt2.mp4,neutral
tess,YAF_third_fear.wav,fear
meld_part2,dia11_utt0.mp4,neutral
meld_part2,dia5_utt12.mp4,angry
crema_d,1091_IWL_DIS_XX.wav,disgust
ravdess,03-01-07-02-02-02-21.wav,disgust
meld_part1,dia775_utt7.mp4,neutral
meld_part1,dia317_utt3.mp4,angry
meld_part1,dia909_utt1.mp4,neutral
crema_d,1037_IWL_FEA_XX.wav,fear
crema_d,1058_ITS_DIS_XX.wav,disgust
crema_d,1037_TSI_SAD_XX.wav,sad
meld_part3,dia97_utt1.mp4,happy
meld_part1,dia148_utt1.mp4,neutral
meld_part1,dia357_utt3.mp4,surprise
meld_part1,dia722_utt8.mp4,neutral
crema_d,1039_IWW_SAD_XX.wav,sad
crema_d,1074_IEO_FEA_LO.wav,fear
meld_part1,dia463_utt13.mp4,neutral
crema_d,1017_TSI_DIS_XX.wav,disgust
meld_part1,dia649_utt7.mp4,happy
ravdess,03-01-07-01-02-01-19.wav,disgust
meld_part3,dia267_utt7.mp4,neutral
meld_part1,dia274_utt12.mp4,fear
crema_d,1040_IEO_SAD_HI.wav,sad
meld_part2,dia95_utt0.mp4,angry
meld_part1,dia62_utt3.mp4,happy
crema_d,1061_DFA_ANG_XX.wav,angry
meld_part1,dia429_utt5.mp4,neutral
crema_d,1082_ITH_HAP_XX.wav,happy
tess,YAF_lease_neutral.wav,neutral
ravdess,03-01-04-01-01-02-23.wav,sad
meld_part1,dia794_utt6.mp4,angry
meld_part3,dia93_utt8.mp4,neutral
crema_d,1061_DFA_FEA_XX.wav,fear
meld_part1,dia89_utt9.mp4,angry
meld_part1,dia936_utt16.mp4,angry
crema_d,1029_IOM_SAD_XX.wav,sad
meld_part1,dia415_utt3.mp4,neutral
meld_part1,dia286_utt0.mp4,neutral
meld_part1,dia1001_utt10.mp4,happy
meld_part1,dia113_utt4.mp4,neutral
crema_d,1041_IEO_HAP_MD.wav,happy
crema_d,1056_TSI_ANG_XX.wav,angry
crema_d,1085_IEO_HAP_LO.wav,happy
crema_d,1030_IWL_FEA_XX.wav,fear
crema_d,1010_IEO_FEA_HI.wav,fear
crema_d,1082_TAI_HAP_XX.wav,happy
meld_part1,dia231_utt6.mp4,neutral
meld_part1,dia138_utt7.mp4,neutral
crema_d,1074_ITH_DIS_XX.wav,disgust
meld_part1,dia505_utt6.mp4,fear
meld_part3,dia168_utt12.mp4,surprise
meld_part2,dia21_utt4.mp4,neutral
crema_d,1036_TIE_HAP_XX.wav,happy
crema_d,1011_IOM_FEA_XX.wav,fear
meld_part1,dia47_utt9.mp4,neutral
meld_part2,dia111_utt2.mp4,neutral
meld_part1,dia68_utt2.mp4,neutral
meld_part1,dia585_utt1.mp4,sad
meld_part1,dia218_utt6.mp4,sad
meld_part2,dia18_utt5.mp4,fear
meld_part3,dia11_utt0.mp4,sad
crema_d,1085_IOM_NEU_XX.wav,neutral
meld_part3,dia134_utt2.mp4,happy
crema_d,1015_IEO_HAP_LO.wav,happy
ravdess,03-01-07-02-02-02-11.wav,disgust
meld_part1,dia1021_utt6.mp4,neutral
crema_d,1027_IWL_ANG_XX.wav,angry
ravdess,03-01-05-02-01-02-13.wav,angry
meld_part1,dia535_utt3.mp4,neutral
crema_d,1019_TAI_NEU_XX.wav,neutral
meld_part1,dia645_utt11.mp4,neutral
meld_part3,dia115_utt5.mp4,neutral
meld_part1,dia305_utt12.mp4,happy
crema_d,1067_MTI_SAD_XX.wav,sad
meld_part1,dia645_utt4.mp4,neutral
meld_part1,dia413_utt0.mp4,neutral
crema_d,1027_TSI_NEU_XX.wav,neutral
meld_part1,dia623_utt9.mp4,happy
meld_part1,dia844_utt11.mp4,angry
tess,YAF_moon_ps.wav,surprise
meld_part1,dia588_utt4.mp4,neutral
meld_part1,dia474_utt0.mp4,happy
crema_d,1058_IEO_ANG_LO.wav,angry
crema_d,1064_TSI_DIS_XX.wav,disgust
crema_d,1086_IEO_DIS_MD.wav,disgust
meld_part1,dia1038_utt3.mp4,neutral
meld_part3,dia33_utt4.mp4,surprise
tess,OAF_gin_sad.wav,sad
meld_part1,dia213_utt4.mp4,sad
tess,YAF_dead_neutral.wav,neutral
meld_part3,dia25_utt4.mp4,angry
tess,OAF_have_sad.wav,sad
crema_d,1018_IWW_NEU_XX.wav,neutral
meld_part1,dia960_utt1.mp4,neutral
ravdess,03-01-04-02-01-01-18.wav,sad
meld_part1,dia945_utt7.mp4,fear
meld_part1,dia421_utt4.mp4,fear
meld_part2,dia17_utt3.mp4,angry
meld_part3,dia117_utt3.mp4,neutral
ravdess,03-01-05-01-02-02-18.wav,angry
meld_part3,dia254_utt14.mp4,disgust
meld_part2,dia74_utt12.mp4,neutral
tess,OAF_white_happy.wav,happy
meld_part1,dia564_utt0.mp4,happy
meld_part3,dia92_utt2.mp4,neutral
meld_part1,dia629_utt6.mp4,happy
meld_part3,dia22_utt8.mp4,sad
meld_part1,dia429_utt2.mp4,neutral
meld_part3,dia49_utt13.mp4,neutral
tess,OAF_jug_sad.wav,sad
tess,YAF_doll_neutral.wav,neutral
meld_part1,dia660_utt2.mp4,neutral
ravdess,03-01-04-02-01-02-03.wav,sad
crema_d,1008_TIE_ANG_XX.wav,angry
meld_part1,dia509_utt14.mp4,surprise
crema_d,1005_IWL_DIS_XX.wav,disgust
meld_part3,dia65_utt6.mp4,angry
meld_part1,dia613_utt2.mp4,neutral
meld_part1,dia246_utt6.mp4,neutral
crema_d,1064_IWW_SAD_XX.wav,sad
meld_part1,dia666_utt4.mp4,angry
meld_part1,dia619_utt7.mp4,sad
crema_d,1040_ITS_DIS_XX.wav,disgust
meld_part1,dia643_utt2.mp4,disgust
meld_part1,dia978_utt8.mp4,surprise
meld_part1,dia862_utt0.mp4,neutral
tess,OAF_yes_disgust.wav,disgust
meld_part1,dia463_utt10.mp4,angry
ravdess,03-01-07-02-01-02-09.wav,disgust
meld_part1,dia599_utt15.mp4,happy
tess,YAF_time_fear.wav,fear
crema_d,1081_IWL_ANG_XX.wav,angry
crema_d,1031_ITH_ANG_XX.wav,angry
meld_part1,dia941_utt13.mp4,happy
meld_part1,dia964_utt4.mp4,surprise
meld_part1,dia232_utt1.mp4,neutral
meld_part1,dia177_utt8.mp4,sad
meld_part1,dia923_utt9.mp4,angry
meld_part1,dia372_utt8.mp4,happy
meld_part1,dia844_utt13.mp4,angry
meld_part1,dia153_utt7.mp4,neutral
meld_part3,dia116_utt4.mp4,angry
meld_part3,dia70_utt1.mp4,neutral
crema_d,1078_DFA_ANG_XX.wav,angry
crema_d,1051_IWL_DIS_XX.wav,disgust
tess,YAF_yearn_sad.wav,sad
tess,YAF_mill_fear.wav,fear
crema_d,1079_ITH_FEA_XX.wav,fear
tess,YAF_tape_neutral.wav,neutral
tess,OAF_which_sad.wav,sad
crema_d,1035_DFA_SAD_XX.wav,sad
meld_part1,dia145_utt13.mp4,angry
crema_d,1061_IWL_FEA_XX.wav,fear
tess,OAF_kill_ps.wav,surprise
meld_part3,dia258_utt5.mp4,neutral
meld_part1,dia680_utt11.mp4,neutral
crema_d,1086_ITH_FEA_XX.wav,fear
meld_part1,dia42_utt0.mp4,neutral
crema_d,1073_IWW_FEA_XX.wav,fear
crema_d,1082_ITS_DIS_XX.wav,disgust
crema_d,1059_DFA_HAP_XX.wav,happy
meld_part3,dia170_utt3.mp4,disgust
crema_d,1084_TSI_SAD_XX.wav,sad
tess,YAF_bath_sad.wav,sad
crema_d,1012_TSI_NEU_XX.wav,neutral
crema_d,1025_TSI_ANG_XX.wav,angry
meld_part1,dia531_utt9.mp4,neutral
crema_d,1067_IEO_DIS_LO.wav,disgust
meld_part3,dia28_utt1.mp4,happy
crema_d,1081_WSI_DIS_XX.wav,disgust
meld_part1,dia501_utt8.mp4,surprise
crema_d,1010_IWW_NEU_XX.wav,neutral
meld_part1,dia1025_utt9.mp4,angry
tess,OAF_thin_sad.wav,sad
meld_part3,dia231_utt6.mp4,surprise
meld_part3,dia259_utt13.mp4,angry
crema_d,1053_ITH_ANG_XX.wav,angry
ravdess,03-01-05-01-02-02-24.wav,angry
meld_part2,dia32_utt11.mp4,neutral
crema_d,1010_IWL_SAD_XX.wav,sad
meld_part2,dia87_utt0.mp4,neutral
meld_part1,dia930_utt11.mp4,neutral
meld_part1,dia439_utt4.mp4,surprise
meld_part1,dia988_utt7.mp4,neutral
meld_part3,dia16_utt7.mp4,neutral
ravdess,03-01-07-01-02-01-12.wav,disgust
meld_part1,dia1014_utt1.mp4,neutral
ravdess,03-01-05-01-02-01-18.wav,angry
meld_part3,dia95_utt17.mp4,fear
tess,YAF_search_disgust.wav,disgust
meld_part1,dia324_utt1.mp4,surprise
crema_d,1030_MTI_ANG_XX.wav,angry
crema_d,1055_TSI_NEU_XX.wav,neutral
crema_d,1057_IEO_HAP_MD.wav,happy
meld_part3,dia113_utt0.mp4,angry
tess,YAF_walk_neutral.wav,neutral
crema_d,1041_TAI_DIS_XX.wav,disgust
meld_part1,dia772_utt13.mp4,happy
meld_part1,dia404_utt10.mp4,happy
meld_part3,dia132_utt15.mp4,neutral
meld_part1,dia1032_utt10.mp4,neutral
crema_d,1043_IEO_SAD_HI.wav,sad
meld_part1,dia819_utt0.mp4,surprise
meld_part1,dia126_utt0.mp4,happy
meld_part1,dia128_utt3.mp4,happy
meld_part3,dia42_utt5.mp4,surprise
meld_part3,dia268_utt4.mp4,neutral
ravdess,03-01-05-02-01-02-06.wav,angry
ravdess,03-01-08-02-01-01-14.wav,surprise
crema_d,1051_TAI_SAD_XX.wav,sad
crema_d,1045_WSI_FEA_XX.wav,fear
meld_part1,dia935_utt1.mp4,neutral
crema_d,1040_IOM_HAP_XX.wav,happy
meld_part1,dia127_utt2.mp4,fear
meld_part1,dia130_utt16.mp4,surprise
meld_part1,dia82_utt9.mp4,disgust
ravdess,03-01-04-01-02-01-15.wav,sad
meld_part3,dia123_utt2.mp4,disgust
tess,YAF_peg_disgust.wav,disgust
crema_d,1030_IWL_DIS_XX.wav,disgust
crema_d,1027_IEO_ANG_MD.wav,angry
meld_part1,dia435_utt3.mp4,surprise
tess,YAF_chair_angry.wav,angry
meld_part1,dia481_utt2.mp4,happy
crema_d,1009_WSI_SAD_XX.wav,sad
crema_d,1021_IWL_NEU_XX.wav,neutral
meld_part3,dia111_utt10.mp4,angry
crema_d,1031_IOM_NEU_XX.wav,neutral
crema_d,1082_WSI_DIS_XX.wav,disgust
meld_part2,dia67_utt4.mp4,happy
tess,OAF_rush_ps.wav,surprise
meld_part1,dia804_utt2.mp4,happy
ravdess,03-01-02-02-01-01-12.wav,calm
ravdess,03-01-07-01-01-01-02.wav,disgust
tess,OAF_bought_disgust.wav,disgust
meld_part1,dia32_utt12.mp4,angry
tess,YAF_death_neutral.wav,neutral
crema_d,1058_DFA_NEU_XX.wav,neutral
meld_part1,dia659_utt10.mp4,neutral
tess,OAF_pole_neutral.wav,neutral
meld_part3,dia161_utt10.mp4,happy
crema_d,1046_IEO_ANG_LO.wav,angry
crema_d,1042_TIE_ANG_XX.wav,angry
meld_part3,dia178_utt3.mp4,neutral
crema_d,1085_IEO_ANG_LO.wav,angry
meld_part3,dia69_utt4.mp4,neutral
meld_part2,dia78_utt3.mp4,angry
meld_part1,dia699_utt0.mp4,surprise
crema_d,1071_IWW_SAD_XX.wav,sad
ravdess,03-01-02-01-01-02-08.wav,calm
meld_part1,dia632_utt1.mp4,fear
meld_part3,dia161_utt0.mp4,neutral
meld_part1,dia295_utt3.mp4,surprise
crema_d,1079_TSI_HAP_XX.wav,happy
crema_d,1011_IWL_SAD_XX.wav,sad
meld_part1,dia573_utt4.mp4,neutral
meld_part1,dia740_utt3.mp4,angry
ravdess,03-01-05-01-01-02-05.wav,angry
crema_d,1076_TSI_SAD_XX.wav,sad
crema_d,1067_ITS_ANG_XX.wav,angry
meld_part1,dia557_utt1.mp4,neutral
meld_part3,dia88_utt11.mp4,surprise
meld_part2,dia76_utt12.mp4,neutral
meld_part1,dia199_utt6.mp4,surprise
ravdess,03-01-05-01-01-01-04.wav,angry
meld_part1,dia451_utt5.mp4,neutral
meld_part1,dia336_utt8.mp4,fear
crema_d,1064_IEO_HAP_HI.wav,happy
crema_d,1038_TIE_ANG_XX.wav,angry
tess,OAF_peg_disgust.wav,disgust
meld_part3,dia72_utt14.mp4,neutral
meld_part1,dia665_utt4.mp4,surprise
meld_part3,dia166_utt5.mp4,sad
meld_part1,dia994_utt6.mp4,angry
meld_part1,dia770_utt7.mp4,angry
meld_part1,dia831_utt5.mp4,angry
tess,OAF_seize_sad.wav,sad
meld_part1,dia301_utt14.mp4,surprise
meld_part1,dia111_utt0.mp4,happy
crema_d,1024_IWW_SAD_XX.wav,sad
tess,OAF_sure_fear.wav,fear
crema_d,1079_WSI_HAP_XX.wav,happy
ravdess,03-01-05-01-01-02-03.wav,angry
meld_part1,dia255_utt14.mp4,disgust
meld_part2,dia107_utt2.mp4,surprise
tess,OAF_sail_disgust.wav,disgust
meld_part1,dia121_utt4.mp4,disgust
crema_d,1074_IWL_ANG_XX.wav,angry
meld_part3,dia48_utt1.mp4,neutral
crema_d,1054_IEO_SAD_MD.wav,sad
crema_d,1017_IEO_FEA_LO.wav,fear
crema_d,1076_DFA_NEU_XX.wav,neutral
meld_part3,dia253_utt4.mp4,surprise
crema_d,1005_WSI_DIS_XX.wav,disgust
meld_part1,dia736_utt12.mp4,neutral
meld_part3,dia225_utt0.mp4,neutral
meld_part1,dia305_utt6.mp4,neutral
crema_d,1015_IEO_SAD_MD.wav,sad
meld_part1,dia697_utt2.mp4,happy
meld_part3,dia109_utt0.mp4,happy
meld_part2,dia101_utt0.mp4,sad
crema_d,1056_IWL_NEU_XX.wav,neutral
meld_part1,dia813_utt5.mp4,sad
meld_part1,dia662_utt2.mp4,neutral
meld_part2,dia13_utt8.mp4,happy
meld_part3,dia279_utt15.mp4,neutral
ravdess,03-01-03-02-02-01-03.wav,happy
crema_d,1065_TSI_HAP_XX.wav,happy
meld_part3,dia111_utt8.mp4,sad
meld_part1,dia165_utt17.mp4,happy
meld_part1,dia895_utt8.mp4,angry
meld_part1,dia811_utt0.mp4,happy
meld_part1,dia635_utt4.mp4,surprise
crema_d,1089_TIE_ANG_XX.wav,angry
ravdess,03-01-04-02-01-02-01.wav,sad
crema_d,1073_IEO_HAP_LO.wav,happy
tess,OAF_thought_fear.wav,fear
meld_part1,dia658_utt10.mp4,surprise
tess,YAF_loaf_sad.wav,sad
meld_part1,dia413_utt3.mp4,neutral
tess,OAF_beg_sad.wav,sad
meld_part3,dia29_utt12.mp4,happy
crema_d,1081_MTI_NEU_XX.wav,neutral
meld_part1,dia908_utt9.mp4,neutral
crema_d,1054_IWL_DIS_XX.wav,disgust
meld_part3,dia263_utt8.mp4,neutral
tess,YAF_hire_fear.wav,fear
meld_part3,dia240_utt11.mp4,neutral
meld_part1,dia921_utt5.mp4,sad
tess,OAF_life_neutral.wav,neutral
